Car_Loan_Application_ID,Requested_Amount_In_INR,Age,Applicant_Postal_Code,Car_Fullname,Loan_Term,Applicant_State_Desc,Applicant_City_Desc,Car_Loan_Application_Creation_Date,Car_Type,Cibil_Score,Car_Loan_Disbursed,IRR
245,800000,34.75,391220.0,Hyundai Verna Fluidic 1.6 Crdi Sx At,36.0,Gujrat,Dabhoi,2015-03-16 13:05:00,Mid-Size,774.0,No,17.3
246,350000,32.42,390001.0,Hyundai I10 Sportz 1.1 Irde2,36.0,Gujrat,Vadodara,2015-03-16 14:37:00,Compact,803.0,No,14.0
247,110000,33.9,390019.0,Maruti Suzuki Alto 800 Std,36.0,Gujrat,Vadodara,2015-03-16 15:03:00,Compact,673.0,No,12.7
248,250000,35.8,391210.0,Tata Indica Vista Lx Tdi Bs-Iii,36.0,Gujrat,Dabhoi,2015-03-16 18:27:00,Compact,-1.0,No,24.7
249,392000,27.6,390016.0,Maruti Suzuki Swift Dzire Vdi,36.0,Gujrat,Vapi,2015-03-19 11:41:00,Mid-Size,768.0,No,21.5
250,300000,26.7,391410.0,Tata Indica Vista Ls Tdi Bs-Iii,60.0,Gujrat,Vadodara,2015-03-19 12:31:00,Compact,787.0,No,12.3
251,490000,24.5,390016.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,36.0,Gujrat,Vadodara,2015-03-19 12:57:00,Mid-Size,802.0,No,24.7
252,150000,64.9,390007.0,Tata Indica V2 Ls,36.0,Gujrat,Vadodara,2015-03-19 18:51:00,Compact,767.0,No,15.4
253,550000,41.33,389350.0,Maruti Suzuki Swift Zdi,60.0,Gujrat,Ahmedabad,2015-03-19 19:54:00,Compact,774.0,No,15.1
254,600000,46.1,390020.0,Hyundai I20 Sportz 1.4 Crdi,36.0,Gujrat,Vadodara,2015-03-20 16:38:00,Mid-Size,832.0,No,17.3
255,700000,43.58,390021.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Gujrat,Baroda,2015-03-20 20:12:00,Mid-Size,773.0,No,18.0
256,250000,32.1,391250.0,Mahindra Xylo H8 Abs Bs Iv,20.0,Gujrat,Vadodara,2015-03-24 11:55:00,MUV,819.0,No,25.8
257,908000,39.08,390022.0,Volkswagen Vento Highline Diesel,60.0,Gujrat,Baroda,2015-03-24 15:18:00,Mid-Size,783.0,No,15.7
258,550000,36.58,390004.0,Maruti Suzuki Swift Zdi,60.0,Gujrat,Vadodara,2015-03-26 10:07:00,Compact,-1.0,No,22.2
259,150000,39.7,390022.0,Tata Indica Vista Ls Tdi Bs-Iii,48.0,Gujrat,Vadodara,2015-03-26 10:19:00,Compact,806.0,No,11.8
260,300000,55.58,391775.0,Maruti Suzuki Sx4 Vxi,35.0,Gujrat,Vadodara,2015-03-26 10:30:00,Mid-Size,817.0,No,24.2
261,750000,42.33,390018.0,Volkswagen Vento Trendline Diesel,60.0,Gujrat,Vadodara,2015-03-26 11:50:00,Mid-Size,796.0,No,23.3
262,400000,24.08,390019.0,Maruti Suzuki Swift Dzire Vdi,48.0,Gujrat,Vadodara,2015-03-28 13:37:00,Mid-Size,-1.0,Yes,18.09
263,300000,45.8,390011.0,Maruti Suzuki Wagon R 1.0 Lxi,36.0,Gujrat,Vadodara,2015-03-30 14:48:00,Compact,588.0,Yes,17.8
264,730000,43.83,390018.0,Toyota Innova 2013 2.5 Gx 8 Str Bs-Iii,36.0,Gujrat,Vadodara,2015-04-02 13:42:00,Mid-Size,816.0,Yes,16.77
265,410000,38.3,390018.0,Chevrolet Tavera Neo 3 Lt- 9 Str Bs-Iii,60.0,Gujrat,Vadodara,2015-04-06 12:39:00,MUV,472.0,No,13.3
266,600000,32.6,390002.0,Chevrolet Tavera Neo 3 Ls- 10 Str Bs-Iii,48.0,Gujrat,Baroda,2015-04-06 15:40:00,MUV,721.0,No,19.5
267,700000,50.4,390007.0,Hyundai Xcent Sx 1.1 Crdi (O),36.0,Gujrat,Vadodara,2015-04-06 16:39:00,Mid-Size,755.0,Yes,13.51
268,700000,47.83,391340.0,Mahindra Xylo H8 Abs Bs Iv,48.0,Gujrat,Vadodara,2015-04-07 15:25:00,MUV,811.0,No,13.8
269,1000000,34.58,390015.0,Mahindra Xuv500 W8,60.0,Gujrat,Vadodara,2015-04-08 18:29:00,SUV,617.0,Yes,16.6
270,800000,28.58,390001.0,Mahindra Xuv500 W8,60.0,Gujrat,Vadodara,2015-04-09 15:47:00,SUV,614.0,No,19.5
271,5000000,49.17,391330.0,Land Rover Range Rover Evoque Prestige Sd4,36.0,Gujrat,Vadodara,2015-04-09 12:29:00,SUV,761.0,No,24.0
272,715000,45.7,390007.0,Toyota Innova 2013 2.5 Ev Ps 8 Str Bs-Iv,60.0,Gujrat,Vadodara,2015-04-09 12:55:00,Mid-Size,557.0,No,24.9
273,130000,30.75,390009.0,Maruti Suzuki Estilo Lxi Bs-Iv,24.0,Gujrat,Vadodara,2015-04-10 16:41:00,Compact,624.0,Yes,18.2
275,500000,32.12,390010.0,Toyota Innova 2013 2.5 Vx 8 Str Bs-Iii,26.0,Gujrat,Vadodara,2015-04-10 17:49:00,Mid-Size,-1.0,No,16.8
276,1128000,35.0,391340.0,Honda City Sv At,36.0,Gujrat,Vadodara,2015-04-10 18:48:00,Mid-Size,748.0,Yes,23.7
277,300000,52.83,390007.0,Maruti Suzuki Swift Dzire Vdi,48.0,Gujrat,Vadodara,2015-04-11 12:32:00,Mid-Size,807.0,Yes,18.84
278,520000,51.7,390022.0,Chevrolet Enjoy 1.4 Ls 8 Str,36.0,Gujrat,Vadodara,2015-04-11 14:18:00,MUV,840.0,No,20.8
279,352000,29.5,390002.0,Hyundai I20 Magna (O) 1.4 Crdi,48.0,Gujrat,Vadodara,2015-04-13 18:03:00,Mid-Size,-1.0,No,15.2
280,120000,29.17,390018.0,Maruti Suzuki Estilo Lxi Bs-Iv,30.0,Gujrat,Vadodara,2015-04-15 13:07:00,Compact,781.0,No,26.0
282,1720000,43.5,390002.0,Mitsubishi Pajero Sport 2.5 Mt,36.0,Gujrat,Vadodara,2015-04-15 18:18:00,SUV,800.0,No,21.0
283,508000,27.7,390016.0,Ford Figo Duratorq Diesel Exi 1.4,48.0,Gujrat,Vadodara,2015-04-16 13:06:00,Compact,768.0,Yes,17.06
284,320000,26.42,390007.0,Chevrolet Beat Lt Diesel,60.0,Gujrat,Vadodara,2015-04-16 14:39:00,Compact,741.0,Yes,17.67
285,600000,35.5,390021.0,Mahindra Xylo H4 Bs Iv,60.0,Gujrat,Vadodara,2015-04-17 14:47:00,MUV,815.0,No,23.3
286,200000,39.42,390022.0,Maruti Suzuki Eeco 5 Str,42.0,Gujrat,Vadodara,2015-04-18 15:46:00,MUV,672.0,Yes,17.76
287,600000,30.5,390008.0,Skoda Superb Elegance 1.8 Tsi At,35.0,Gujrat,Vadodara,2015-04-20 11:56:00,Premium-I,804.0,Yes,17.26
288,300000,39.8,390021.0,Renault Scala Rxe Diesel,36.0,Gujrat,Vadodara,2015-04-20 12:42:00,Mid-Size,671.0,No,15.9
290,320000,31.5,391520.0,Maruti Suzuki Swift Zxi,48.0,Gujrat,Vadodara,2015-04-21 16:20:00,Compact,-1.0,No,23.1
292,150000,28.67,390009.0,Chevrolet Spark Ls 1.0 Bs-Iv Obdii,48.0,Gujrat,Vadodara,2015-04-23 12:32:00,Compact,0.0,No,13.1
293,444000,43.17,390002.0,Chevrolet Tavera Neo 3 Lt- 9 Str Bs-Iii,36.0,Gujrat,Vadodara,2015-04-23 17:52:00,MUV,774.0,No,22.6
294,1200000,49.17,390022.0,Toyota Innova 2.5 G 8 Str Bs-Iii,60.0,Gujrat,Vadodara,2015-04-25 18:15:00,Mid-Size,583.0,No,12.0
295,300000,55.83,390019.0,Maruti Suzuki Alto K10 Vxi,36.0,Gujrat,Vadodara,2015-04-25 18:28:00,Compact,852.0,No,21.6
296,200000,42.0,390015.0,Skoda Octavia Elegance 1.8 Tsi At,20.0,Gujrat,Vadodara,2015-04-27 14:18:00,Executive,732.0,No,25.0
297,200000,56.0,390004.0,Chevrolet Spark Lt 1.0 Bs-Iv Obdii,27.0,Gujrat,Vadodara,2015-04-29 11:31:00,Compact,686.0,No,12.4
298,120000,36.1,390004.0,Maruti Suzuki Wagon R 1.0 Lxi,36.0,Gujrat,Vadodara,2015-04-29 16:07:00,Compact,0.0,No,18.5
299,229000,26.4,390011.0,Maruti Suzuki Wagon R 1.0 Vxi,60.0,Gujrat,Vadodara,2015-05-02 13:57:00,Compact,-1.0,No,22.2
300,350000,34.17,390017.0,Hyundai Grand I10 Asta 1.2 Kappa Vtvt (O),48.0,Gujrat,Vadodara,2015-05-04 13:54:00,Compact,791.0,No,19.8
301,500000,54.9,391330.0,Hyundai I20 Asta 1.4 Crdi,36.0,Gujrat,Vadodara,2015-05-05 10:49:00,Mid-Size,821.0,No,16.8
302,600000,34.11,390015.0,Maruti Suzuki Swift Zdi,60.0,Gujrat,Vadodara,2015-05-05 11:02:00,Compact,603.0,No,15.4
303,300000,50.33,390001.0,Hyundai I10 Sportz 1.1 Irde2,36.0,Gujrat,Vadodara,2015-05-05 11:42:00,Compact,769.0,No,26.1
304,300000,47.83,390024.0,Maruti Suzuki Wagon R 1.0 Vxi,60.0,Gujrat,Vadodara,2015-05-05 12:50:00,Compact,791.0,No,14.0
306,405000,67.67,390019.0,Nissan Micra Xv Diesel,60.0,Gujrat,Vadodara,2015-05-05 13:16:00,Compact,834.0,No,16.1
307,150000,29.5,391107.0,Skoda Fabia Active Plus 1.2 Tdi Cr,36.0,Gujrat,Vadodara,2015-05-05 14:10:00,Mid-Size,800.0,No,11.7
308,127500,46.08,390009.0,Chevrolet Spark Ls 1.0 Bs-Iv Obdii,36.0,Gujrat,Vadodara,2015-05-09 10:31:00,Compact,803.0,No,21.6
309,498000,52.42,390010.0,Chevrolet Beat Ls Diesel,60.0,Gujrat,Vadodara,2015-05-06 11:45:00,Compact,828.0,No,20.8
310,400000,30.42,390001.0,Hyundai I20 Magna (O) 1.2,60.0,Gujrat,Vadodara,2015-05-06 13:08:00,Mid-Size,799.0,No,17.5
312,250000,20.75,390004.0,Chevrolet Tavera Neo 3-10 Str Bs-Iii,36.0,Gujrat,Vadodara,2015-05-06 15:52:00,MUV,-1.0,No,14.5
314,400000,30.12,390016.0,Hyundai Verna Fluidic 1.4 Crdi Cx,33.0,Gujrat,Vadodara,2015-05-06 18:35:00,Mid-Size,-1.0,No,20.9
315,420000,38.67,390020.0,Volkswagen Polo Highline1.2L (D),48.0,Gujrat,Vadodara,2015-05-08 13:22:00,Compact,761.0,No,21.8
316,400000,49.0,390021.0,Maruti Suzuki Sx4 Vxi,36.0,Gujrat,Vadodara,2015-05-09 11:31:00,Mid-Size,798.0,No,15.4
317,160000,42.8,390008.0,Maruti Suzuki Wagon R 1.0 Lxi,38.0,Gujrat,Vadodara,2015-05-09 14:11:00,Compact,587.0,No,20.0
318,400000,42.92,390011.0,Toyota Innova 2.5 Zx 7 Str Bs-Iv,30.0,Gujrat,Vadodara,2015-05-09 17:21:00,Mid-Size,706.0,No,20.0
319,678000,34.1,391760.0,Mahindra Scorpio Vlx 2Wd Bs-Iii,48.0,Gujrat,Vadodara,2015-05-12 10:30:00,MUV,744.0,No,11.8
320,150000,45.12,391310.0,Chevrolet Spark Lt 1.0 Bs-Iv Obdii,36.0,Gujrat,Vadodara,2015-05-12 19:33:00,Compact,522.0,No,13.2
321,1600000,35.12,391440.0,Toyota Fortuner 4X2 Mt,36.0,Gujrat,Vadodara,2015-05-13 16:12:00,SUV,609.0,No,14.2
322,380000,45.92,391775.0,Chevrolet Sail 1.3 Base,48.0,Gujrat,Vadodara,2015-05-14 12:07:00,Mid-Size,740.0,No,22.1
323,500000,39.3,390018.0,Volkswagen Polo Trendline 1.2L (P),36.0,Gujrat,Vadodara,2015-05-14 13:18:00,Compact,815.0,No,16.0
325,400000,43.8,390010.0,Mahindra Xylo D2 Bs-Iv,48.0,Gujrat,Vadodara,2015-05-14 16:59:00,MUV,802.0,No,14.6
326,550000,40.25,390021.0,Toyota Innova 2013 2.5 Gx 8 Str Bs-Iii,48.0,Gujrat,Vadodara,2015-05-16 13:52:00,Mid-Size,800.0,No,22.1
327,275000,45.92,391250.0,Tata Manza Glx,36.0,Gujrat,Vadodara,2015-05-18 18:10:00,Mid-Size,-1.0,No,24.3
328,450000,25.8,390004.0,Chevrolet Tavera Neo 3 Ls- 10 Str Bs-Iii,36.0,Gujrat,Vadodara,2015-05-19 13:11:00,MUV,776.0,No,24.1
329,239000,30.1,390006.0,Maruti Suzuki Swift Vdi,40.0,Gujrat,Vadodara,2015-05-19 16:07:00,Compact,0.0,No,16.5
330,150000,67.92,390011.0,Maruti Suzuki Alto 800 Lxi (Airbag),36.0,Gujrat,Vadodara,2015-05-19 16:19:00,Mini,825.0,No,12.1
332,300000,30.12,390023.0,Hyundai I10 Magna 1.1 Lpg,36.0,Gujrat,Vadodara,2015-05-20 09:51:00,Compact,530.0,No,18.8
333,400000,34.83,390020.0,Chevrolet Tavera Neo 3 Max -10 Str Bs-Iii,36.0,Gujrat,Vadodara,2015-05-20 18:59:00,MUV,781.0,No,18.1
334,600000,34.7,390012.0,Toyota Etios Liva G,60.0,Gujrat,Vadodara,2015-05-21 18:45:00,Compact,641.0,No,18.8
335,379000,40.6,390019.0,Maruti Suzuki Swift Vxi,48.0,Gujrat,Vadodara,2015-05-22 14:04:00,Compact,816.0,No,20.2
336,564000,41.8,390016.0,Maruti Suzuki Swift Dzire Vxi,60.0,Gujrat,Vadodara,2015-05-22 14:19:00,Mid-Size,792.0,No,14.8
337,833000,47.4,390008.0,Volkswagen Vento Trendline Diesel,60.0,Gujrat,Vadodara,2015-05-23 12:13:00,Mid-Size,821.0,No,16.6
339,200000,56.42,390020.0,Maruti Suzuki Swift Dzire Vxi,48.0,Gujrat,Vadodara,2015-05-25 17:52:00,Mid-Size,773.0,No,17.9
340,295000,25.1,390010.0,Chevrolet Tavera Neo 3 Ls- 10 Str Bs-Iii,26.0,Gujrat,Vadodara,2015-05-26 18:16:00,MUV,667.0,No,25.6
342,450000,37.12,390016.0,Maruti Suzuki Sx4 Zdi,48.0,Gujrat,Vadodara,2015-06-02 13:50:00,Mid-Size,611.0,No,19.5
344,125000,67.17,390021.0,Maruti Suzuki Alto 800 Lxi,48.0,Gujrat,Vadodara,2015-06-04 12:58:00,Compact,776.0,No,25.2
346,250000,35.5,390002.0,Maruti Suzuki Alto K10 Vxi,48.0,Gujrat,Vadodara,2015-06-05 10:37:00,Compact,-1.0,No,14.8
348,460000,42.75,390009.0,Mahindra Xylo H4 Bs Iv,36.0,Gujrat,Vadodara,2015-06-06 17:08:00,MUV,803.0,No,19.6
349,120000,26.67,390006.0,Hyundai - Accent Gle,36.0,Gujrat,Vadodara,2015-06-08 15:39:00,Mid-Size,780.0,No,16.4
350,600000,44.1,390002.0,Maruti Suzuki Swift Dzire Vdi,60.0,Gujrat,Vadodara,2015-06-09 10:53:00,Mid-Size,787.0,No,26.3
351,500000,30.17,390022.0,Volkswagen Polo Trendline 1.2L (P),36.0,Gujrat,Vadodara,2015-06-09 11:09:00,Compact,779.0,No,20.9
352,165000,49.0,391740.0,Maruti Suzuki A-Star Vxi,24.0,Gujrat,Vadodara,2015-06-09 16:08:00,Compact,793.0,No,15.0
353,350000,35.9,390011.0,Maruti Suzuki Swift Vxi,60.0,Gujrat,Vadodara,2015-06-09 17:20:00,Compact,578.0,No,13.7
354,267000,45.1,391750.0,Tata Indica Vista Ls Quadrajet Bs Iv,48.0,Gujrat,Vadodara,2015-06-10 12:12:00,Compact,752.0,No,22.8
355,331000,47.08,391440.0,Chevrolet Beat Ls Petrol,36.0,Gujrat,Padra,2015-06-11 18:13:00,Compact,713.0,No,18.5
356,400000,59.12,390023.0,Chevrolet Tavera Neo 3-10 Str Bs-Iii,48.0,Gujrat,Vadodara,2015-06-13 12:00:00,MUV,714.0,No,23.3
357,1900000,49.83,390020.0,Audi A4 2.0 Tdi (177Bhp),24.0,Gujrat,Vadodara,2015-06-15 12:15:00,Premium-II,817.0,No,14.2
358,300000,30.42,390020.0,Maruti Suzuki Swift Vxi,36.0,Gujrat,Vadodara,2015-06-15 12:27:00,Compact,795.0,No,16.7
359,275000,50.92,390002.0,Volkswagen Polo Comfortline 1.2L (D),48.0,Gujrat,Vadodara,2015-06-15 19:19:00,Compact,-1.0,No,12.4
360,300000,39.83,390025.0,Maruti Suzuki Wagon R 1.0 Lxi,36.0,Gujrat,Vadodara,2015-06-16 11:40:00,Compact,783.0,No,15.3
361,140000,33.58,390015.0,Hyundai Santro Xing Non-Ac,30.0,Gujrat,Vadodara,2015-06-16 18:50:00,Compact,837.0,No,25.3
362,900000,39.83,390011.0,Tata Safari Storme 2.2 Ex 4X2,36.0,Gujrat,Vadodara,2015-06-17 12:09:00,MUV,805.0,No,25.2
363,797000,43.08,390019.0,Mahindra Scorpio Getaway 4Wd,36.0,Gujrat,Vadodara,2015-06-17 13:40:00,MUV,793.0,No,13.8
364,500000,46.1,390019.0,Mahindra Scorpio Lx Bs-Iv,36.0,Gujrat,Vadodara,2015-06-17 16:40:00,MUV,-1.0,No,17.5
365,447000,57.0,391240.0,Maruti Suzuki Wagon R 1.0 Vxi,60.0,Gujrat,Vadodara,2015-06-17 18:56:00,Compact,770.0,No,15.0
367,564000,38.12,390013.0,Tata Indigo Ecs Vx Cr4 Bs-Iv,84.0,Gujrat,Vadodara,2015-06-19 11:32:00,Mid-Size,788.0,No,20.7
368,421000,49.17,390009.0,Maruti Suzuki Sx4 Zxi,36.0,Gujrat,Vadodara,2015-06-19 14:34:00,Mid-Size,822.0,No,24.4
370,1465000,40.5,390016.0,Hyundai Elantra 1.6 Sx Mt,48.0,Gujrat,Vadodara,2015-06-20 15:31:00,Executive,758.0,No,25.1
371,165000,43.5,390019.0,Chevrolet Spark Lt 1.0 Bs-Iv Obdii,48.0,Gujrat,Vadodara,2015-06-23 12:37:00,Compact,546.0,No,23.6
372,400000,46.1,390011.0,Toyota Etios Gd,60.0,Gujrat,Vadodara,2015-06-23 12:49:00,Mid-Size,635.0,No,23.4
373,3550000,35.6,390020.0,Audi Q7 3.0 Tfsi Quattro,60.0,Gujrat,Vadodara,2015-06-23 14:24:00,Premium-II,643.0,No,22.6
375,376250,27.3,390018.0,Maruti Suzuki Estilo Lxi Cng Bs-Iv,60.0,Gujrat,Vadodara,2015-06-24 13:54:00,Compact,687.0,No,23.3
376,300000,34.12,390008.0,Honda City S,18.0,Gujrat,Vadodara,2015-06-25 19:03:00,Mid-Size,773.0,No,24.0
377,500000,32.7,390016.0,Mahindra Scorpio Vlx 2Wd Bs-Iv,36.0,Gujrat,Vadodara,2015-06-26 12:40:00,MUV,-1.0,No,21.2
378,1605000,40.11,390018.0,Toyota Fortuner 4X2 Mt,36.0,Gujrat,Vadodara,2015-06-26 12:51:00,SUV,575.0,No,16.7
379,175000,36.83,390016.0,Tata Indica Vista Ls Quadrajet Bs Iv,48.0,Gujrat,Vadodara,2015-06-26 13:06:00,Compact,707.0,No,23.3
381,1650000,40.11,390008.0,Mitsubishi - Outlander,60.0,Gujrat,Vadodara,2015-06-26 14:02:00,SUV,777.0,No,23.1
382,500000,25.0,390023.0,Maruti Suzuki Swift Dzire Zdi,48.0,Gujrat,Vadodara,2015-06-27 12:50:00,Mid-Size,699.0,No,11.8
383,214000,22.12,390021.0,Tata Indica Vista Vx Quadrajet Bs Iv,36.0,Gujrat,Vadodara,2015-06-29 16:51:00,Compact,791.0,No,13.1
384,592000,39.25,390020.0,Maruti Suzuki Sx4 Zxi,60.0,Gujrat,Vadodara,2015-06-30 14:43:00,Mid-Size,782.0,No,20.7
385,592000,34.67,390020.0,Maruti Suzuki Sx4 Zxi,60.0,Gujrat,Vadodara,2015-06-30 14:54:00,Mid-Size,811.0,No,13.7
397,300000,53.0,395007.0,Fiat Linea Pl Emotion,36.0,Gujrat,Surat,2013-02-16 14:48:00,Mid-Size,792.0,No,18.3
401,300000,34.0,395009.0,Maruti Ritz Vxi,36.0,Gujrat,Surat,2013-02-25 14:09:00,Compact,798.0,No,17.7
402,366000,40.0,395010.0,Maruti Swift Dzire Vdi,36.0,Gujrat,Surat,2013-02-25 19:14:00,Mid-Size,804.0,Yes,14.57
403,650000,40.0,394210.0,Mahindra Scorpio Vlx,36.0,Gujrat,Surat,2013-02-26 19:21:00,MUV,808.0,No,22.0
407,200000,45.0,395006.0,Hyundai I 10,36.0,Gujrat,Surat,2013-04-08 17:19:00,Compact,802.0,Yes,14.26
408,525000,43.5,395010.0,Others - Maruti Swift Desire,36.0,Gujrat,Surat,2013-04-24 11:01:00,Mid-Size,800.0,Yes,14.32
409,400000,44.92,395007.0,Others - Maruti Swift Desire,36.0,Gujrat,Surat,2013-04-26 15:31:00,Mid-Size,847.0,No,17.3
410,380000,34.33,394185.0,Mahindra - Mahindra Xylo E4,36.0,Gujrat,Surat,2013-05-20 11:19:00,MUV,-1.0,No,15.2
411,385000,46.08,395001.0,Chevrolet - Beat Lt,36.0,Gujrat,Surat,2013-05-22 13:30:00,Compact,820.0,No,13.7
413,800000,51.5,394185.0,Toyota - Toyota Innova Gx,60.0,Gujrat,Surat,2013-05-22 15:07:00,Mid-Size,825.0,Yes,15.96
415,340000,25.83,395003.0,Chevrolet - Beat 1.2 Ls,36.0,Gujrat,Surat,2013-05-28 09:48:00,Compact,800.0,Yes,14.42
416,143000,25.92,394248.0,Maruti - Omni,36.0,Gujrat,Surat,2013-06-06 14:18:00,MUV,800.0,Yes,14.48
417,720000,48.17,395006.0,Honda - City Exi Mt,36.0,Gujrat,Surat,2013-06-10 12:46:00,Mid-Size,820.0,No,15.7
418,650000,46.08,395009.0,Honda - Honda City 1.5 Vmt,24.0,Gujrat,Surat,2013-06-24 19:06:00,Mid-Size,850.0,Yes,14.34
420,275000,45.42,395005.0,Tata Motors - Indigo Cs Elx Iv,36.0,Gujrat,Surat,2013-08-03 12:54:00,Mid-Size,-1.0,Yes,14.17
421,435000,40.75,395010.0,Tata Motors - Indigo Manza Aura,48.0,Gujrat,Surat,2013-08-01 11:57:00,Compact,802.0,Yes,13.91
422,2000000,36.75,395023.0,Audi - Audi A6 2.6 Fsi,36.0,Gujrat,Surat,2013-08-03 12:42:00,Premium-II,811.0,No,19.1
427,170000,25.0,395006.0,Maruti - Astarlxi,60.0,Gujrat,Surat,2013-08-16 11:06:00,Compact,-1.0,Yes,17.52
429,650000,56.67,395006.0,Toyota - Toyota Etios Vx,24.0,Gujrat,Surat,2013-08-29 15:40:00,Mid-Size,806.0,Yes,14.86
431,700000,51.08,394180.0,Volkswagan - Vw Jetta 2.0 Tdi,48.0,Gujrat,Surat,2013-09-05 15:58:00,Premium-I,-1.0,Yes,17.9
432,1850000,25.42,394221.0,Toyota - Fortuner 3.Ol D4D,36.0,Gujrat,Surat,2013-09-06 17:34:00,SUV,741.0,Yes,15.08
435,1750000,30.25,395006.0,Toyota - Fortuner 3.0 L,36.0,Gujrat,Surat,2013-09-26 17:57:00,SUV,800.0,Yes,14.89
436,237000,33.92,395007.0,Hyundai - I 20 Asta,36.0,Gujrat,Surat,2013-10-14 06:47:00,Mid-Size,767.0,Yes,14.88
437,216010000000,25.33,395006.0,Maruti - Swift Dzire Vxi,36.0,Gujrat,Surat,2013-10-23 04:29:00,Mid-Size,2.0,Yes,14.46
439,250000,37.5,395009.0,Ford - Ford Figo 1.4 Zxi,36.0,Gujrat,Surat,2013-10-24 10:34:00,Compact,593.0,No,19.1
440,525000,38.42,395006.0,Nissan - Nissan Sunny,36.0,Gujrat,Surat,2013-10-25 10:50:00,Compact,771.0,Yes,14.99
442,600000,23.0,395009.0,Toyota - Toyota Innova E 7S,24.0,Gujrat,Surat,2013-12-12 11:40:00,Mid-Size,788.0,Yes,17.85
443,284000,41.75,394221.0,Tata Motors - Tata Indica Dlg,36.0,Gujrat,Surat,2013-12-16 05:20:00,Compact,801.0,Yes,14.85
446,280000,30.75,395009.0,Tata Motors - T Indigo Manza Aq,36.0,Gujrat,Surat,2013-12-19 04:16:00,Mid-Size,595.0,No,17.3
447,265000,29.5,394101.0,Hyundai - Accent Gls,36.0,Gujrat,Surat,2013-12-30 12:14:00,Mid-Size,808.0,Yes,17.3
448,325000,27.25,395002.0,Toyota - Innova Vx 8 Seater,36.0,Gujrat,Surat,2013-12-30 04:12:00,Mid-Size,807.0,Yes,17.48
449,475000,24.58,394210.0,Chevrolet - Tavera L1,36.0,Gujrat,Surat,2013-12-31 07:50:00,MUV,-1.0,No,22.0
451,525000,22.83,395006.0,Toyota - Innova 2.5 Aqm,36.0,Gujrat,Surat,2014-01-02 15:11:00,Mid-Size,-1.0,Yes,17.32
453,345000,28.92,395006.0,Maruti - Ritz Vdi,36.0,Gujrat,Surat,2014-01-02 15:39:00,Compact,834.0,No,26.5
454,340000,30.58,395006.0,Mahindra - Mahindra Xylo E4,24.0,Gujrat,Surat,2014-01-08 17:20:00,MUV,690.0,No,25.1
456,800000,24.42,395006.0,Skoda - Skoda Superb 3.6,36.0,Gujrat,Surat,2014-01-10 15:59:00,Premium-I,771.0,No,18.8
457,3250000,34.33,395007.0,Audi - Audi Q7 4.2 Tdi,36.0,Gujrat,Surat,2014-01-13 11:41:00,Premium-II,791.0,No,16.6
459,400000,28.83,394540.0,Chevrolet - Tavera Ls 2.5 B3,36.0,Gujrat,Surat,2014-01-16 13:40:00,MUV,-1.0,Yes,17.75
461,2000000,47.92,395007.0,Bmw - Bmw 320 D,36.0,Gujrat,Surat,2014-01-21 14:22:00,Premium-II,863.0,Yes,14.26
462,229000,40.17,395004.0,Maruti - Wagon -R,36.0,Gujrat,Surat,2014-01-25 14:24:00,Compact,763.0,Yes,14.88
463,450000,31.17,394540.0,Maruti - Swift Dzire Ldi,48.0,Gujrat,Surat,2014-01-25 15:22:00,Mid-Size,786.0,Yes,16.94
464,310000,25.5,394210.0,Tata Motors - Indica Vista,36.0,Gujrat,Surat,2014-01-25 15:50:00,Compact,0.0,No,15.5
467,475000,53.25,395007.0,Hyundai - Verna Vgt Sx,60.0,Gujrat,Surat,2014-01-29 10:12:00,Mid-Size,635.0,Yes,16.23
468,545000,57.83,395004.0,Nissan - Evalia,36.0,Gujrat,Surat,2014-01-29 11:18:00,MUV,813.0,Yes,14.96
471,243000,35.67,395006.0,Maruti - Astarlxi,24.0,Gujrat,Surat,2014-01-29 18:01:00,Compact,779.0,No,16.8
472,44000,38.67,395006.0,Maruti - Swift Vdi,36.0,Gujrat,Surat,2014-02-04 14:15:00,Compact,778.0,No,13.5
473,780000,35.75,394101.0,Mahindra - Scorpio Vlx,60.0,Gujrat,Surat,2014-02-07 18:32:00,MUV,756.0,No,24.6
475,175000,29.75,394510.0,Hyundai - Hyndai I10 Magma,36.0,Gujrat,Surat,2014-02-11 12:08:00,Compact,523.0,No,26.1
477,800000,43.0,395009.0,Toyota - Innova Vx 8 Seater,60.0,Gujrat,Surat,2014-02-11 13:38:00,Mid-Size,763.0,No,25.6
478,350000,28.58,396360.0,Honda - Honda City,36.0,Gujrat,Navsari,2014-02-24 18:27:00,Mid-Size,-1.0,Yes,17.36
479,450000,25.0,395017.0,Ford - Fiesta 1.6 Sports,36.0,Gujrat,Surat,2014-02-26 12:04:00,Mid-Size,786.0,Yes,17.48
480,281000,34.42,395009.0,Maruti - Swift,36.0,Gujrat,Surat,2014-03-05 16:06:00,Compact,800.0,Yes,17.6
481,175000,33.67,395010.0,Maruti - Wagon -R,36.0,Gujrat,Surat,2014-03-05 16:45:00,Compact,795.0,Yes,17.68
482,260000,50.75,394210.0,Maruti - Swift Dzire Vxi,24.0,Gujrat,Surat,2014-03-05 18:45:00,Mid-Size,-1.0,No,12.5
